date,time,location,airline_operator,flight_no,route,aircraft_type,all_aboard,passengers_aboard,crew_aboard,total_fatalities,passenger_fatalities,crew_fatalities,summary,date_time,country,city,superficie,category,brand,survivors,survival_rate,year,fatality_index
2000-09-02,,"Mount Montezuma, Colombia",MILITARY - FUERZA AÉREA COLOMBIANA,,,Douglas C-47,7.0,0.0,7.0,7,0.0,7.0,Flew into Mt. Montezuma.,,Colombia,Mount Montezuma,False,military,Douglas Aircraft Company,0.0,0.0,2000,1.0
2000-09-04,15:10:00,"Near Burketown, Australia",CHARTER - CENTRAL AIR,,Perth - ?,Beechcraft SKA 200,8.0,7.0,1.0,8,7.0,1.0,"Shortly after departing Perth and after the aircraft had climbed through its assigned altitude, the pilot’s speech became significantly impaired and he appeared unable to respond to ATS instructions. Open microphone transmissions over the next 8-minutes revealed the progressive deterioration of the pilot towards unconsciousness and the absence of any sounds of passenger activity in the aircraft. No human response of any kind was detected for the remainder of the flight. Five hours after taking off from Perth, the aircraft impacted the ground 65 km ESE of Burketown, Queensland, and was destroyed. Incapacitation of the pilot and passengers a result of hypobaric hypoxia due to the aircraft being fully or partially unpressurised and their not receiving supplemental oxygen. The investigation could not determine the reason for the aircraft being unpressurised, or why the pilot and passengers did not receive supplemental oxygen.",2000-09-04 15:10:00,Australia,Near Burketown,False,passenger,Beechcraft,0.0,0.0,2000,1.0
2000-09-16,09:25:00,"Kumarapura, Sri Lanka",MILITARY - SRI LANKA AIR FORCE,,Colombo - Kalmunai,Mil Mi-17,14.0,12.0,2.0,14,12.0,2.0,"The Air Force helicopter was on a domestic flight when it cashed into mountainous terrain 75 km from Colombo. The helicopter’s pilot had contacted air traffic controllers saying he had problems with visibility and was lowering his altitude. Sri Lanka, Muslim Congress leader M. H. M. Ashraff, 52, along with members of his entourage were killed.",2000-09-16 09:25:00,Sri Lanka,Kumarapura,False,military,Mil,0.0,0.0,2000,1.0
2000-10-06,16:55:00,"Reynosa, Mexico",AEROMEXICO,250,Mexico City - Reynosa - Matamoros,McDonnell Douglas DC-9-31,88.0,83.0,5.0,0,0.0,0.0,"The aircraft overshot the runway near Reynosa, Mexico and crashed into vehicles and houses coming to rest in a canal. The accident happened during a heavy rainstorm. The lights at the airport were out due to the storm and contact with the tower was lost. No passengers were killed aboard the aircraft but four people were killed on the ground.",2000-10-06 16:55:00,Mexico,Reynosa,False,passenger,Douglas Aircraft Company,88.0,1.0,2000,0.0
2000-10-08,15:20:00,"Port Radium, Northwest Territories, Canada",SUMMIT AIR CHARTERS,,Kuglluktuk - Yellowknife,Shorts SC.7 Skyvan 3-100,3.0,1.0,2.0,3,1.0,2.0,"The chartered cargo plane hit tree tops and discintegrated while attempting to land. Although the pilot and the aircraft were certified for instrument flight, the pilot apparently continued to fly in accordance with visual flight rules after encountering marginal weather conditions and reduced visibility. For undetermined reasons, the pilot descended below the elevation of the terrain surrounding the airstrip, resulting in a controlled-flight-into-terrain accident.",2000-10-08 15:20:00,Canada,"Port Radium, Northwest Territories",False,passenger,other,0.0,0.0,2000,1.0
2000-10-10,14:52:00,"Wichita, Kansas",BOMBARDIER AEROSPACE,,Test flight,Canadair CL-600-2B16 Challenger 604,3.0,0.0,3.0,2,0.0,2.0,"The cause of this accident was the pilot's excessive takeoff rotation, during an aft center of gravity takeoff, a rearward migration of fuel during acceleration and takeoff and consequent shift in the airplane's aft c.g. to aft of the aft c.g. limit, which caused the airplane to stall at an altitude too low for recovery. Contributing to the accident were Bombardier's inadequate flight planning procedures for the Challenger flight test program and the lack of direct, on-site operational oversight by Transport Canada and the Federal Aviation Administration.",2000-10-10 14:52:00,United States,Wichita,False,passenger,other,1.0,0.33333333333333337,2000,0.6666666666666666
2000-10-16,17:33:00,"Hillsboro, Missouri",PRIVATE,,St. Louis - New Madrid,Cessna 335,3.0,2.0,1.0,3,2.0,1.0,"The twin engine Cessna crashed into a densely wooded area, 30 miles south of St. Louis, 25 minutes after taking off from Parks Airport. The plane was flying in rain and fog when the pilot reported he was at 6,500 feet and having problems with the artificial horizon. Radar contact was soon lost with the aircraft.  Witnesses reported hearing a plane in a dive followed by an explosion.  Wreckage was scattered over a wide area.  Mel Carnahan, 66, Governor of Missouri was killed in the accident along with a campaign aide and his son, Roger, who was piloting the plane.",2000-10-16 17:33:00,United States,Hillsboro,False,passenger,Cessna,0.0,0.0,2000,1.0
2000-10-19,12:12:00,"Near Sam Neua, Laos",LAO AVIATION,703,Vientiane - Sam Neua,Harbin Yunshuji Y-12-II,17.0,15.0,2.0,8,8.0,0.0,"The aircraft crashed into a mountain at 4,800 ft., in poor weather, while making an apporach to Sam Neua.",2000-10-19 12:12:00,Laos,Near Sam Neua,False,passenger,Harbin Aircraft Manufacturing Corporation,9.0,0.5294117647058824,2000,0.47058823529411764
2000-10-25,18:15:00,"Near Batumi, Republic of Georgia",MILITARY - RUSSIAN AIR FORCE,,Moscow - Batumi,Ilyushin IL-18D,86.0,75.0,11.0,86,75.0,11.0,"Communications were lost with the aircraft as it approached Mt. Tirina at 4,250 feet, preparing to land at Batumi. The aircraft was seen rapidly descending into mountainous terrain. A large explosion followed as the plane crashed somewhere between the towns of  Batumi and Kabuleti in heavy rain. Navigation error made by the crew in the final stage of the landing approach. Error by the Batumi ATC who failed to locate the plane and conform it to the crew. Erroneous data shown by ground radio-technical facilities at Batumi airport.",2000-10-25 18:15:00,United States,Near Batumi,False,military,Ilyushin,0.0,0.0,2000,1.0
2000-10-31,23:17:00,"Taipei, Taiwan",SINGAPORE AIRLINES,006,Taipei - Los Angeles,Boeing B-747-412,179.0,159.0,20.0,83,79.0,4.0,"Weather conditions at the time were extremely poor due to typhoon Xiang Sane. A NOTAM issued on Aug 31, 2000 indicated that Runway 05R was closed due to construction between Sep 13 and Nov 22. After reaching the end of Taxiway NP, the plane turned onto Taxiway N1 and then made a 180-degree turn onto Runway 05R and began its takeoff roll. Approximately 3.5 seconds after reaching V1, the aircraft hit construction equipment on the runway, crashed back to the ground, broke up and burst into flames. The pilot attempted to take off from a closed runway. The following factors contributed to the accident. Of three lights used to guide the aircraft onto the correct runway, one was not working and another dim. The airport lacked ""guard lights"" used to help pilots navigate from the taxiway to the correct runway during times of poor visibility. International regulations require that a large white X be placed on the tarmac at the entrance to a closed runway, but there was none at the entrance of runway 5R. Whether there should have been, in this case, however, is itself a contentious matter as the runway remained open for taxiing.",2000-10-31 23:17:00,Taiwan,Taipei,False,passenger,Boeing,96.0,0.5363128491620112,2000,0.46368715083798884
2000-10-31,11:27:00,"Near Monaquimbundo, Angola",ACA-ANCARGO,,Saurimo - Luanda,Antonov AN-26,44.0,39.0,5.0,44,39.0,5.0,The aircraft exploded in midair 20 minutes after taking off from Saurimo. UNITA rebels claimed they shot down the plane.,2000-10-31 11:27:00,Angola,Near Monaquimbundo,False,passenger,Antonov,0.0,0.0,2000,1.0
2000-11-07,,"Luabo, Democratic Republic Congo",MALU AVIATION,,,Antonov 32B,11.0,5.0,6.0,2,1.0,1.0,"Due to a blown tire on takeoff the pilot aborted the takeoff, overran the runway, came to rest in a cemetery and caught fire.",,Congo,Luabo,False,passenger,Antonov,9.0,0.8181818181818181,2000,0.18181818181818182
2000-11-09,01:23:00,"Fort Wayne, Indiana",SUPERIOR AVIATION,,"Fort Wayne, IN - Milwaukee, WI",Swearingen SA.226TC Metro II,1.0,0.0,1.0,1,0.0,1.0,"During takeoff, the cargo plane struck trees, crashed and caught fire. The indicated failure of the right hand AC bus during takeoff with low ceiling. The factors were the low ceiling, night, and the execssive workload the pilot experienced on takeoff with an electrical failure without a second in command.",2000-11-09 01:23:00,United States,Fort Wayne,False,passenger,other,0.0,0.0,2000,1.0
2000-11-15,13:05:00,"Near Luanda, Angola",ASA PESADA,,Luanda - Namibe,Antonov AN-26,57.0,52.0,5.0,57,52.0,5.0,The plane crashed and exploded in flames into an open field 3 miles from the runway shortly after takeoff.  Engine failure.,2000-11-15 13:05:00,Angola,Near Luanda,False,passenger,Antonov,0.0,0.0,2000,1.0
2000-11-20,12:22:00,"Miami, Florida",AMERICAN AIRLINES,,"Miami, FL - Port au Prince",Airbus A300-600R,114.0,105.0,9.0,1,0.0,1.0,"After climbing through 16,000 ft. the crew descovered cabin pressure could not be maintained and returned to the airport.  After landing the ram air switch failed to depressurize the aircraft. Moments later the left foreward door exploded open ejecting a flight attendant onto the tarmac.",2000-11-20 12:22:00,United States,Miami,False,passenger,Airbus,113.0,0.9912280701754386,2000,0.008771929824561403
2000-12-11,14:45:00,"Near Sumacal, Beni, BO",SERVICIO AEREO MANCHUPO,,Cashaschanes - Sumacal,Cessna 206,6.0,5.0,1.0,6,5.0,1.0,"Destabilized approach, attempted to establish runway alignment, insufficient altitude, struck a tree. The aircraft crashed and caught fire.",2000-12-11 14:45:00,other,"Near Sumacal, Beni",False,passenger,Cessna,0.0,0.0,2000,1.0
2001-01-04,,"Zheng Zou AB, China",MILITARY - PEOPLE'S LIBERATION ARMY,,Training,Shaanxi Yunshuji Y-8/Yunshuji Y-8,16.0,0.0,16.0,16,0.0,16.0,Two Antonov 12 planes collided in midair killing all aboard and 6 on the ground.,,China,Zheng Zou AB,False,military,other,0.0,0.0,2001,1.0
2001-01-08,,"Near Silimo, Indonesia",MILITARY - TENTARA NASIONAL INDONESIA NAVY,,Timika - Jayapura,CASA 212-MP Aviocar 200,9.0,0.0,9.0,9,0.0,9.0,"Struck Timika Peak at 11,800 ft. shortly after taking off. Controlled flight into terrain.",,Indonesia,Near Silimo,False,military,other,0.0,0.0,2001,1.0
2001-01-23,21:35:00,"Eider Point, Alaska",MAJESTIC AIR CARGO,,,Douglas C-47A-30-DK (DC-3C),2.0,0.0,2.0,2,0.0,2.0,"The cargo plane crashed on Table Top Mountain while en route. The airplane flightcrew's failure to maintain adequate distance/altitude from mountainous terrain during a departure climb to cruise flight, and the captain's impairment from drugs. Factors in the accident were dark night conditions, and the first officer's impairment from drugs.",2001-01-23 21:35:00,United States,Eider Point,False,passenger,Douglas Aircraft Company,0.0,0.0,2001,1.0
2001-01-25,18:15:00,"Ciudad Bolivar, Venezuela",RUTACA AIRLINES,224,Canaina - Ciudad Bolivar - Por La Mar,Douglas DC-3C (C47A-DL),24.0,20.0,4.0,24,20.0,4.0,The plane caught fire shortly after taking off from Ciudad Bolivar where it had made a refueling stop. The pilot was unable to tell the tower what was wrong before rolling inverted and crashing into a neighborhood south of the city.,2001-01-25 18:15:00,Venezuela,Ciudad Bolivar,False,passenger,Douglas Aircraft Company,0.0,0.0,2001,1.0
2001-01-27,17:37:00,"Byers, Colorado",NORTH BAY CHARTER,,"Broomfield, CO - Stillwater, OK",Beech King Air 200 Catpass,10.0,8.0,2.0,10,8.0,2.0,"The plane was on a charter flight from Jefferson County Airport to Stillwater, Oklahoma. Radio and radar contact was lost 20 - 30 minutes after the plane took off as it reached 23,000 feet. The aircraft crashed at a high rate of speed into the ground on a farm 40 miles east of Denver. There was light snow and 1.5 miles visibility at the time of the accident. Two members and six staffers of the Oklahoma State University basketball team were among those killed. The probable cause of this accident was the pilot’s spatial disorientation resulting from his failure to maintain positive manual control of the airplane with the available flight instrumentation.Contributing to the cause of the accident was the loss of a.c. electrical power during instrument meteorological conditions.",2001-01-27 17:37:00,United States,Byers,False,passenger,Viking Air,0.0,0.0,2001,1.0
2001-01-31,16:50:00,"El Yopal, Colombia",LINEAS AEREAS SURAMERICANAS,,El Yopal - Mitu,Sud Aviation SE-210 Caravelle 10R,6.0,3.0,3.0,3,2.0,1.0,"While attempting to land at Mitú, the cargo plane's landing gear struck the ground short of the threshold. A go- around was executed but the No. 1 engine was shut down because of low oil pressure. The plane flew over the control tower twice to determine the state of the landing gear. It appeared that part of the left main landing gear was missing. The crew then positioned the plane for an approach and landing. As the plane turned into long final, it struck the ground, crashed in a meadow and caught fire.",2001-01-31 16:50:00,Colombia,El Yopal,False,passenger,RUAG Aviation,3.0,0.5,2001,0.5
2001-02-08,15:40:00,"Nurnberg, Germany",E.A.S. AEROSERVIZI,,"Nurnberg - Rome, Italy",Learjet 35A,3.0,1.0,2.0,3,1.0,2.0,"The plane experienced asymetrical thrust during takeoff. Rose 200-300 ft., stalled and crashed into trees. An in-flight failure of the left power plant appromately 3 minutes after take-off and inadequate conduct of the crew  so that in short final the airplane stalled and crashed from low height. The failure of the left engine was caused by intergranular fractures of retention posts on the high pressure turbine disk. As a result of incorrect service life recordings the maximum number of cycles had considerably been exceeded.",2001-02-08 15:40:00,Germany,Nurnberg,False,passenger,other,0.0,0.0,2001,1.0
